#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./megafly_p4_a8_h4_min_sequential_fr0.00_seed13.2026.06.10.13.12_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
        0       369 0.00369         0       369 0.00369       274         1 0.00074 
        1     99631 0.99631         2      1122 0.01122       293         1 0.00074 
      nan       nan     nan         4      4484 0.04484       294         1 0.00074 
      nan       nan     nan         5     94025 0.94025       296         2 0.00147 
      nan       nan     nan       nan       nan     nan       301         1 0.00074 
      nan       nan     nan       nan       nan     nan       302         2 0.00147 
      nan       nan     nan       nan       nan     nan       303         1 0.00074 
      nan       nan     nan       nan       nan     nan       306         1 0.00074 
      nan       nan     nan       nan       nan     nan       307         1 0.00074 
      nan       nan     nan       nan       nan     nan       308         2 0.00147 
      nan       nan     nan       nan       nan     nan       309         4 0.00294 
      nan       nan     nan       nan       nan     nan       310         1 0.00074 
      nan       nan     nan       nan       nan     nan       311         1 0.00074 
      nan       nan     nan       nan       nan     nan       312         4 0.00294 
      nan       nan     nan       nan       nan     nan       313         4 0.00294 
      nan       nan     nan       nan       nan     nan       314         8 0.00588 
      nan       nan     nan       nan       nan     nan       315         5 0.00368 
      nan       nan     nan       nan       nan     nan       316         6 0.00441 
      nan       nan     nan       nan       nan     nan       317         4 0.00294 
      nan       nan     nan       nan       nan     nan       318         4 0.00294 
      nan       nan     nan       nan       nan     nan       319         4 0.00294 
      nan       nan     nan       nan       nan     nan       320         5 0.00368 
      nan       nan     nan       nan       nan     nan       321         6 0.00441 
      nan       nan     nan       nan       nan     nan       322         2 0.00147 
      nan       nan     nan       nan       nan     nan       323         7 0.00515 
      nan       nan     nan       nan       nan     nan       324         7 0.00515 
      nan       nan     nan       nan       nan     nan       325        13 0.00956 
      nan       nan     nan       nan       nan     nan       326         6 0.00441 
      nan       nan     nan       nan       nan     nan       327         9 0.00662 
      nan       nan     nan       nan       nan     nan       328        10 0.00735 
      nan       nan     nan       nan       nan     nan       329         9 0.00662 
      nan       nan     nan       nan       nan     nan       330         9 0.00662 
      nan       nan     nan       nan       nan     nan       331        13 0.00956 
      nan       nan     nan       nan       nan     nan       332        14 0.01029 
      nan       nan     nan       nan       nan     nan       333         9 0.00662 
      nan       nan     nan       nan       nan     nan       334        10 0.00735 
      nan       nan     nan       nan       nan     nan       335        12 0.00882 
      nan       nan     nan       nan       nan     nan       336        14 0.01029 
      nan       nan     nan       nan       nan     nan       337        13 0.00956 
      nan       nan     nan       nan       nan     nan       338        17 0.01250 
      nan       nan     nan       nan       nan     nan       339        20 0.01471 
      nan       nan     nan       nan       nan     nan       340        15 0.01103 
      nan       nan     nan       nan       nan     nan       341        19 0.01397 
      nan       nan     nan       nan       nan     nan       342        21 0.01544 
      nan       nan     nan       nan       nan     nan       343        30 0.02206 
      nan       nan     nan       nan       nan     nan       344        10 0.00735 
      nan       nan     nan       nan       nan     nan       345        23 0.01691 
      nan       nan     nan       nan       nan     nan       346        23 0.01691 
      nan       nan     nan       nan       nan     nan       347        26 0.01912 
      nan       nan     nan       nan       nan     nan       348        15 0.01103 
      nan       nan     nan       nan       nan     nan       349        20 0.01471 
      nan       nan     nan       nan       nan     nan       350        18 0.01324 
      nan       nan     nan       nan       nan     nan       351        22 0.01618 
      nan       nan     nan       nan       nan     nan       352        26 0.01912 
      nan       nan     nan       nan       nan     nan       353        24 0.01765 
      nan       nan     nan       nan       nan     nan       354        18 0.01324 
      nan       nan     nan       nan       nan     nan       355        24 0.01765 
      nan       nan     nan       nan       nan     nan       356        17 0.01250 
      nan       nan     nan       nan       nan     nan       357        18 0.01324 
      nan       nan     nan       nan       nan     nan       358        26 0.01912 
      nan       nan     nan       nan       nan     nan       359        26 0.01912 
      nan       nan     nan       nan       nan     nan       360        21 0.01544 
      nan       nan     nan       nan       nan     nan       361        22 0.01618 
      nan       nan     nan       nan       nan     nan       362        25 0.01838 
      nan       nan     nan       nan       nan     nan       363        34 0.02500 
      nan       nan     nan       nan       nan     nan       364        23 0.01691 
      nan       nan     nan       nan       nan     nan       365        16 0.01176 
      nan       nan     nan       nan       nan     nan       366        19 0.01397 
      nan       nan     nan       nan       nan     nan       367        24 0.01765 
      nan       nan     nan       nan       nan     nan       368        16 0.01176 
      nan       nan     nan       nan       nan     nan       369        20 0.01471 
      nan       nan     nan       nan       nan     nan       370        21 0.01544 
      nan       nan     nan       nan       nan     nan       371        17 0.01250 
      nan       nan     nan       nan       nan     nan       372        21 0.01544 
      nan       nan     nan       nan       nan     nan       373        19 0.01397 
      nan       nan     nan       nan       nan     nan       374        12 0.00882 
      nan       nan     nan       nan       nan     nan       375        20 0.01471 
      nan       nan     nan       nan       nan     nan       376        14 0.01029 
      nan       nan     nan       nan       nan     nan       377        18 0.01324 
      nan       nan     nan       nan       nan     nan       378        14 0.01029 
      nan       nan     nan       nan       nan     nan       379        16 0.01176 
      nan       nan     nan       nan       nan     nan       380        18 0.01324 
      nan       nan     nan       nan       nan     nan       381        12 0.00882 
      nan       nan     nan       nan       nan     nan       382        16 0.01176 
      nan       nan     nan       nan       nan     nan       383        12 0.00882 
      nan       nan     nan       nan       nan     nan       384        13 0.00956 
      nan       nan     nan       nan       nan     nan       385         8 0.00588 
      nan       nan     nan       nan       nan     nan       386         9 0.00662 
      nan       nan     nan       nan       nan     nan       387        12 0.00882 
      nan       nan     nan       nan       nan     nan       388        14 0.01029 
      nan       nan     nan       nan       nan     nan       389         9 0.00662 
      nan       nan     nan       nan       nan     nan       390        10 0.00735 
      nan       nan     nan       nan       nan     nan       391         5 0.00368 
      nan       nan     nan       nan       nan     nan       392         6 0.00441 
      nan       nan     nan       nan       nan     nan       393         9 0.00662 
      nan       nan     nan       nan       nan     nan       394         7 0.00515 
      nan       nan     nan       nan       nan     nan       395        10 0.00735 
      nan       nan     nan       nan       nan     nan       396         5 0.00368 
      nan       nan     nan       nan       nan     nan       397         6 0.00441 
      nan       nan     nan       nan       nan     nan       398        13 0.00956 
      nan       nan     nan       nan       nan     nan       399         3 0.00221 
      nan       nan     nan       nan       nan     nan       400         4 0.00294 
      nan       nan     nan       nan       nan     nan       401         7 0.00515 
      nan       nan     nan       nan       nan     nan       402         4 0.00294 
      nan       nan     nan       nan       nan     nan       403         4 0.00294 
      nan       nan     nan       nan       nan     nan       404         6 0.00441 
      nan       nan     nan       nan       nan     nan       405         5 0.00368 
      nan       nan     nan       nan       nan     nan       406         5 0.00368 
      nan       nan     nan       nan       nan     nan       407         1 0.00074 
      nan       nan     nan       nan       nan     nan       408         2 0.00147 
      nan       nan     nan       nan       nan     nan       409         5 0.00368 
      nan       nan     nan       nan       nan     nan       410         2 0.00147 
      nan       nan     nan       nan       nan     nan       411         1 0.00074 
      nan       nan     nan       nan       nan     nan       412         2 0.00147 
      nan       nan     nan       nan       nan     nan       413         1 0.00074 
      nan       nan     nan       nan       nan     nan       414         2 0.00147 
      nan       nan     nan       nan       nan     nan       415         3 0.00221 
      nan       nan     nan       nan       nan     nan       416         1 0.00074 
      nan       nan     nan       nan       nan     nan       417         1 0.00074 
      nan       nan     nan       nan       nan     nan       418         3 0.00221 
      nan       nan     nan       nan       nan     nan       419         1 0.00074 
      nan       nan     nan       nan       nan     nan       421         1 0.00074 
      nan       nan     nan       nan       nan     nan       422         3 0.00221 
      nan       nan     nan       nan       nan     nan       423         1 0.00074 
      nan       nan     nan       nan       nan     nan       424         2 0.00147 
      nan       nan     nan       nan       nan     nan       425         1 0.00074 
      nan       nan     nan       nan       nan     nan       426         1 0.00074 
      nan       nan     nan       nan       nan     nan       427         3 0.00221 
      nan       nan     nan       nan       nan     nan       428         3 0.00221 
      nan       nan     nan       nan       nan     nan       431         1 0.00074 
      nan       nan     nan       nan       nan     nan       434         1 0.00074 
      nan       nan     nan       nan       nan     nan       436         1 0.00074 
      nan       nan     nan       nan       nan     nan       437         1 0.00074 
      nan       nan     nan       nan       nan     nan       439         1 0.00074 
      nan       nan     nan       nan       nan     nan       442         1 0.00074 
      nan       nan     nan       nan       nan     nan       443         1 0.00074 
      nan       nan     nan       nan       nan     nan       446         1 0.00074 
