#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p6_a7_h7_min_sequential_fr0.00_seed13.2026.06.10.13.11_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
        0       176 0.00176         0       176 0.00176        57         1 0.00044 
        1     99824 0.99824         2       827 0.00827        60         1 0.00044 
      nan       nan     nan         3     11170 0.11170        62         2 0.00089 
      nan       nan     nan         4     87827 0.87827        64         1 0.00044 
      nan       nan     nan       nan       nan     nan        65         1 0.00044 
      nan       nan     nan       nan       nan     nan        66         1 0.00044 
      nan       nan     nan       nan       nan     nan        68         1 0.00044 
      nan       nan     nan       nan       nan     nan        70         1 0.00044 
      nan       nan     nan       nan       nan     nan        71         1 0.00044 
      nan       nan     nan       nan       nan     nan        72         4 0.00177 
      nan       nan     nan       nan       nan     nan        73         2 0.00089 
      nan       nan     nan       nan       nan     nan        74         4 0.00177 
      nan       nan     nan       nan       nan     nan        75         5 0.00222 
      nan       nan     nan       nan       nan     nan        76         4 0.00177 
      nan       nan     nan       nan       nan     nan        78         2 0.00089 
      nan       nan     nan       nan       nan     nan        79         2 0.00089 
      nan       nan     nan       nan       nan     nan        80         5 0.00222 
      nan       nan     nan       nan       nan     nan        81         3 0.00133 
      nan       nan     nan       nan       nan     nan        82         4 0.00177 
      nan       nan     nan       nan       nan     nan        83         4 0.00177 
      nan       nan     nan       nan       nan     nan        84         6 0.00266 
      nan       nan     nan       nan       nan     nan        85         4 0.00177 
      nan       nan     nan       nan       nan     nan        86         8 0.00355 
      nan       nan     nan       nan       nan     nan        87         7 0.00311 
      nan       nan     nan       nan       nan     nan        88        11 0.00488 
      nan       nan     nan       nan       nan     nan        89         7 0.00311 
      nan       nan     nan       nan       nan     nan        90         3 0.00133 
      nan       nan     nan       nan       nan     nan        91         6 0.00266 
      nan       nan     nan       nan       nan     nan        92         6 0.00266 
      nan       nan     nan       nan       nan     nan        93         4 0.00177 
      nan       nan     nan       nan       nan     nan        94         4 0.00177 
      nan       nan     nan       nan       nan     nan        95         5 0.00222 
      nan       nan     nan       nan       nan     nan        96         3 0.00133 
      nan       nan     nan       nan       nan     nan        97         3 0.00133 
      nan       nan     nan       nan       nan     nan        98         2 0.00089 
      nan       nan     nan       nan       nan     nan        99         5 0.00222 
      nan       nan     nan       nan       nan     nan       100         5 0.00222 
      nan       nan     nan       nan       nan     nan       101         2 0.00089 
      nan       nan     nan       nan       nan     nan       102         4 0.00177 
      nan       nan     nan       nan       nan     nan       103         4 0.00177 
      nan       nan     nan       nan       nan     nan       104         1 0.00044 
      nan       nan     nan       nan       nan     nan       105         3 0.00133 
      nan       nan     nan       nan       nan     nan       106         1 0.00044 
      nan       nan     nan       nan       nan     nan       107         3 0.00133 
      nan       nan     nan       nan       nan     nan       108         2 0.00089 
      nan       nan     nan       nan       nan     nan       109         1 0.00044 
      nan       nan     nan       nan       nan     nan       110         5 0.00222 
      nan       nan     nan       nan       nan     nan       111         2 0.00089 
      nan       nan     nan       nan       nan     nan       112         1 0.00044 
      nan       nan     nan       nan       nan     nan       113         3 0.00133 
      nan       nan     nan       nan       nan     nan       114         1 0.00044 
      nan       nan     nan       nan       nan     nan       115         2 0.00089 
      nan       nan     nan       nan       nan     nan       116         1 0.00044 
      nan       nan     nan       nan       nan     nan       117         2 0.00089 
      nan       nan     nan       nan       nan     nan       118         5 0.00222 
      nan       nan     nan       nan       nan     nan       119         1 0.00044 
      nan       nan     nan       nan       nan     nan       120         2 0.00089 
      nan       nan     nan       nan       nan     nan       121         1 0.00044 
      nan       nan     nan       nan       nan     nan       122         2 0.00089 
      nan       nan     nan       nan       nan     nan       123         1 0.00044 
      nan       nan     nan       nan       nan     nan       124         1 0.00044 
      nan       nan     nan       nan       nan     nan       125         2 0.00089 
      nan       nan     nan       nan       nan     nan       126         1 0.00044 
      nan       nan     nan       nan       nan     nan       127         1 0.00044 
      nan       nan     nan       nan       nan     nan       130         1 0.00044 
      nan       nan     nan       nan       nan     nan       131         5 0.00222 
      nan       nan     nan       nan       nan     nan       134         1 0.00044 
      nan       nan     nan       nan       nan     nan       135         2 0.00089 
      nan       nan     nan       nan       nan     nan       136         5 0.00222 
      nan       nan     nan       nan       nan     nan       137         4 0.00177 
      nan       nan     nan       nan       nan     nan       138         3 0.00133 
      nan       nan     nan       nan       nan     nan       139         2 0.00089 
      nan       nan     nan       nan       nan     nan       140         3 0.00133 
      nan       nan     nan       nan       nan     nan       141         8 0.00355 
      nan       nan     nan       nan       nan     nan       142        11 0.00488 
      nan       nan     nan       nan       nan     nan       143         4 0.00177 
      nan       nan     nan       nan       nan     nan       144         6 0.00266 
      nan       nan     nan       nan       nan     nan       145        10 0.00444 
      nan       nan     nan       nan       nan     nan       146         9 0.00399 
      nan       nan     nan       nan       nan     nan       147        12 0.00532 
      nan       nan     nan       nan       nan     nan       148        15 0.00665 
      nan       nan     nan       nan       nan     nan       149        20 0.00887 
      nan       nan     nan       nan       nan     nan       150        17 0.00754 
      nan       nan     nan       nan       nan     nan       151        15 0.00665 
      nan       nan     nan       nan       nan     nan       152        16 0.00710 
      nan       nan     nan       nan       nan     nan       153        18 0.00799 
      nan       nan     nan       nan       nan     nan       154        36 0.01597 
      nan       nan     nan       nan       nan     nan       155        21 0.00932 
      nan       nan     nan       nan       nan     nan       156        22 0.00976 
      nan       nan     nan       nan       nan     nan       157        32 0.01420 
      nan       nan     nan       nan       nan     nan       158        30 0.01331 
      nan       nan     nan       nan       nan     nan       159        31 0.01375 
      nan       nan     nan       nan       nan     nan       160        37 0.01642 
      nan       nan     nan       nan       nan     nan       161        32 0.01420 
      nan       nan     nan       nan       nan     nan       162        36 0.01597 
      nan       nan     nan       nan       nan     nan       163        24 0.01065 
      nan       nan     nan       nan       nan     nan       164        38 0.01686 
      nan       nan     nan       nan       nan     nan       165        28 0.01242 
      nan       nan     nan       nan       nan     nan       166        43 0.01908 
      nan       nan     nan       nan       nan     nan       167        39 0.01730 
      nan       nan     nan       nan       nan     nan       168        35 0.01553 
      nan       nan     nan       nan       nan     nan       169        32 0.01420 
      nan       nan     nan       nan       nan     nan       170        50 0.02218 
      nan       nan     nan       nan       nan     nan       171        35 0.01553 
      nan       nan     nan       nan       nan     nan       172        35 0.01553 
      nan       nan     nan       nan       nan     nan       173        46 0.02041 
      nan       nan     nan       nan       nan     nan       174        34 0.01508 
      nan       nan     nan       nan       nan     nan       175        48 0.02130 
      nan       nan     nan       nan       nan     nan       176        32 0.01420 
      nan       nan     nan       nan       nan     nan       177        40 0.01775 
      nan       nan     nan       nan       nan     nan       178        46 0.02041 
      nan       nan     nan       nan       nan     nan       179        35 0.01553 
      nan       nan     nan       nan       nan     nan       180        27 0.01198 
      nan       nan     nan       nan       nan     nan       181        42 0.01863 
      nan       nan     nan       nan       nan     nan       182        36 0.01597 
      nan       nan     nan       nan       nan     nan       183        37 0.01642 
      nan       nan     nan       nan       nan     nan       184        35 0.01553 
      nan       nan     nan       nan       nan     nan       185        48 0.02130 
      nan       nan     nan       nan       nan     nan       186        28 0.01242 
      nan       nan     nan       nan       nan     nan       187        36 0.01597 
      nan       nan     nan       nan       nan     nan       188        33 0.01464 
      nan       nan     nan       nan       nan     nan       189        33 0.01464 
      nan       nan     nan       nan       nan     nan       190        36 0.01597 
      nan       nan     nan       nan       nan     nan       191        24 0.01065 
      nan       nan     nan       nan       nan     nan       192        25 0.01109 
      nan       nan     nan       nan       nan     nan       193        28 0.01242 
      nan       nan     nan       nan       nan     nan       194        26 0.01154 
      nan       nan     nan       nan       nan     nan       195        31 0.01375 
      nan       nan     nan       nan       nan     nan       196        27 0.01198 
      nan       nan     nan       nan       nan     nan       197        24 0.01065 
      nan       nan     nan       nan       nan     nan       198        22 0.00976 
      nan       nan     nan       nan       nan     nan       199        23 0.01020 
      nan       nan     nan       nan       nan     nan       200        14 0.00621 
      nan       nan     nan       nan       nan     nan       201        29 0.01287 
      nan       nan     nan       nan       nan     nan       202        24 0.01065 
      nan       nan     nan       nan       nan     nan       203        25 0.01109 
      nan       nan     nan       nan       nan     nan       204        19 0.00843 
      nan       nan     nan       nan       nan     nan       205        17 0.00754 
      nan       nan     nan       nan       nan     nan       206        15 0.00665 
      nan       nan     nan       nan       nan     nan       207        16 0.00710 
      nan       nan     nan       nan       nan     nan       208        18 0.00799 
      nan       nan     nan       nan       nan     nan       209        14 0.00621 
      nan       nan     nan       nan       nan     nan       210        13 0.00577 
      nan       nan     nan       nan       nan     nan       211        12 0.00532 
      nan       nan     nan       nan       nan     nan       212        12 0.00532 
      nan       nan     nan       nan       nan     nan       213        13 0.00577 
      nan       nan     nan       nan       nan     nan       214         9 0.00399 
      nan       nan     nan       nan       nan     nan       215        12 0.00532 
      nan       nan     nan       nan       nan     nan       216         9 0.00399 
      nan       nan     nan       nan       nan     nan       217        11 0.00488 
      nan       nan     nan       nan       nan     nan       218         8 0.00355 
      nan       nan     nan       nan       nan     nan       219         4 0.00177 
      nan       nan     nan       nan       nan     nan       220         7 0.00311 
      nan       nan     nan       nan       nan     nan       221         5 0.00222 
      nan       nan     nan       nan       nan     nan       222         2 0.00089 
      nan       nan     nan       nan       nan     nan       224         3 0.00133 
      nan       nan     nan       nan       nan     nan       225         3 0.00133 
      nan       nan     nan       nan       nan     nan       226         5 0.00222 
      nan       nan     nan       nan       nan     nan       227         5 0.00222 
      nan       nan     nan       nan       nan     nan       228         1 0.00044 
      nan       nan     nan       nan       nan     nan       229         1 0.00044 
      nan       nan     nan       nan       nan     nan       230         1 0.00044 
      nan       nan     nan       nan       nan     nan       231         2 0.00089 
      nan       nan     nan       nan       nan     nan       233         1 0.00044 
      nan       nan     nan       nan       nan     nan       234         1 0.00044 
      nan       nan     nan       nan       nan     nan       235         3 0.00133 
      nan       nan     nan       nan       nan     nan       236         1 0.00044 
      nan       nan     nan       nan       nan     nan       244         1 0.00044 
