#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p3_a3_h3_min_sequential_fr0.00_seed99.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan      1796         1 0.00505 
      nan       nan     nan       nan       nan     nan      1798         1 0.00505 
      nan       nan     nan       nan       nan     nan      1799         3 0.01515 
      nan       nan     nan       nan       nan     nan      1800         1 0.00505 
      nan       nan     nan       nan       nan     nan      1801         1 0.00505 
      nan       nan     nan       nan       nan     nan      1802         1 0.00505 
      nan       nan     nan       nan       nan     nan      1803         1 0.00505 
      nan       nan     nan       nan       nan     nan      1805         2 0.01010 
      nan       nan     nan       nan       nan     nan      1806         1 0.00505 
      nan       nan     nan       nan       nan     nan      1808         1 0.00505 
      nan       nan     nan       nan       nan     nan      1810         2 0.01010 
      nan       nan     nan       nan       nan     nan      1811         1 0.00505 
      nan       nan     nan       nan       nan     nan      1812         2 0.01010 
      nan       nan     nan       nan       nan     nan      1814         1 0.00505 
      nan       nan     nan       nan       nan     nan      1816         1 0.00505 
      nan       nan     nan       nan       nan     nan      1817         1 0.00505 
      nan       nan     nan       nan       nan     nan      1818         1 0.00505 
      nan       nan     nan       nan       nan     nan      1819         1 0.00505 
      nan       nan     nan       nan       nan     nan      1821         1 0.00505 
      nan       nan     nan       nan       nan     nan      1823         2 0.01010 
      nan       nan     nan       nan       nan     nan      1826         1 0.00505 
      nan       nan     nan       nan       nan     nan      1827         1 0.00505 
      nan       nan     nan       nan       nan     nan      1831         1 0.00505 
      nan       nan     nan       nan       nan     nan      1832         1 0.00505 
      nan       nan     nan       nan       nan     nan      1834         2 0.01010 
      nan       nan     nan       nan       nan     nan      1835         2 0.01010 
      nan       nan     nan       nan       nan     nan      1836         1 0.00505 
      nan       nan     nan       nan       nan     nan      1839         1 0.00505 
      nan       nan     nan       nan       nan     nan      1842         1 0.00505 
      nan       nan     nan       nan       nan     nan      1844         3 0.01515 
      nan       nan     nan       nan       nan     nan      1848         3 0.01515 
      nan       nan     nan       nan       nan     nan      1849         1 0.00505 
      nan       nan     nan       nan       nan     nan      1850         1 0.00505 
      nan       nan     nan       nan       nan     nan      1852         1 0.00505 
      nan       nan     nan       nan       nan     nan      1855         1 0.00505 
      nan       nan     nan       nan       nan     nan      1859         1 0.00505 
      nan       nan     nan       nan       nan     nan      1863         1 0.00505 
      nan       nan     nan       nan       nan     nan      1866         2 0.01010 
      nan       nan     nan       nan       nan     nan      1868         1 0.00505 
      nan       nan     nan       nan       nan     nan      1870         2 0.01010 
      nan       nan     nan       nan       nan     nan      1871         2 0.01010 
      nan       nan     nan       nan       nan     nan      1872         1 0.00505 
      nan       nan     nan       nan       nan     nan      1877         2 0.01010 
      nan       nan     nan       nan       nan     nan      1879         1 0.00505 
      nan       nan     nan       nan       nan     nan      1883         1 0.00505 
      nan       nan     nan       nan       nan     nan      1886         1 0.00505 
      nan       nan     nan       nan       nan     nan      1888         1 0.00505 
      nan       nan     nan       nan       nan     nan      1895         1 0.00505 
      nan       nan     nan       nan       nan     nan      1900         1 0.00505 
      nan       nan     nan       nan       nan     nan      1904         1 0.00505 
      nan       nan     nan       nan       nan     nan      1920         1 0.00505 
      nan       nan     nan       nan       nan     nan      1923         1 0.00505 
      nan       nan     nan       nan       nan     nan      1942         1 0.00505 
      nan       nan     nan       nan       nan     nan      2062         1 0.00505 
      nan       nan     nan       nan       nan     nan      2068         1 0.00505 
      nan       nan     nan       nan       nan     nan      2088         1 0.00505 
      nan       nan     nan       nan       nan     nan      2090         2 0.01010 
      nan       nan     nan       nan       nan     nan      2096         1 0.00505 
      nan       nan     nan       nan       nan     nan      2097         1 0.00505 
      nan       nan     nan       nan       nan     nan      2098         1 0.00505 
      nan       nan     nan       nan       nan     nan      2103         1 0.00505 
      nan       nan     nan       nan       nan     nan      2111         1 0.00505 
      nan       nan     nan       nan       nan     nan      2118         1 0.00505 
      nan       nan     nan       nan       nan     nan      2124         1 0.00505 
      nan       nan     nan       nan       nan     nan      2126         1 0.00505 
      nan       nan     nan       nan       nan     nan      2127         1 0.00505 
      nan       nan     nan       nan       nan     nan      2130         3 0.01515 
      nan       nan     nan       nan       nan     nan      2133         1 0.00505 
      nan       nan     nan       nan       nan     nan      2138         2 0.01010 
      nan       nan     nan       nan       nan     nan      2141         1 0.00505 
      nan       nan     nan       nan       nan     nan      2142         1 0.00505 
      nan       nan     nan       nan       nan     nan      2146         1 0.00505 
      nan       nan     nan       nan       nan     nan      2153         1 0.00505 
      nan       nan     nan       nan       nan     nan      2155         1 0.00505 
      nan       nan     nan       nan       nan     nan      2156         1 0.00505 
      nan       nan     nan       nan       nan     nan      2160         1 0.00505 
      nan       nan     nan       nan       nan     nan      2161         1 0.00505 
      nan       nan     nan       nan       nan     nan      2162         2 0.01010 
      nan       nan     nan       nan       nan     nan      2164         1 0.00505 
      nan       nan     nan       nan       nan     nan      2166         1 0.00505 
      nan       nan     nan       nan       nan     nan      2167         1 0.00505 
      nan       nan     nan       nan       nan     nan      2168         1 0.00505 
      nan       nan     nan       nan       nan     nan      2170         1 0.00505 
      nan       nan     nan       nan       nan     nan      2171         1 0.00505 
      nan       nan     nan       nan       nan     nan      2172         1 0.00505 
      nan       nan     nan       nan       nan     nan      2176         1 0.00505 
      nan       nan     nan       nan       nan     nan      2177         1 0.00505 
      nan       nan     nan       nan       nan     nan      2182         1 0.00505 
      nan       nan     nan       nan       nan     nan      2196         1 0.00505 
      nan       nan     nan       nan       nan     nan      2201         2 0.01010 
      nan       nan     nan       nan       nan     nan      2203         1 0.00505 
      nan       nan     nan       nan       nan     nan      2206         1 0.00505 
      nan       nan     nan       nan       nan     nan      2207         1 0.00505 
      nan       nan     nan       nan       nan     nan      2214         1 0.00505 
      nan       nan     nan       nan       nan     nan      2219         1 0.00505 
      nan       nan     nan       nan       nan     nan      2226         1 0.00505 
      nan       nan     nan       nan       nan     nan      2232         1 0.00505 
      nan       nan     nan       nan       nan     nan      2234         1 0.00505 
      nan       nan     nan       nan       nan     nan      2241         1 0.00505 
      nan       nan     nan       nan       nan     nan      2243         1 0.00505 
      nan       nan     nan       nan       nan     nan      2286         1 0.00505 
