#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./megafly_p2_a4_h2_min_sequential_fr0.00_seed13.2026.01.30.14.11_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
        0      5028 0.05028         0      5028 0.05028         0        16 0.16000 
        1     94972 0.94972         2      4883 0.04883       966         1 0.01000 
      nan       nan     nan         4     10014 0.10014       976         1 0.01000 
      nan       nan     nan         5     32086 0.32086      1941         1 0.01000 
      nan       nan     nan         6     16016 0.16016      2002         1 0.01000 
      nan       nan     nan         8     31973 0.31973      2010         1 0.01000 
      nan       nan     nan       nan       nan     nan      2017         1 0.01000 
      nan       nan     nan       nan       nan     nan      3883         1 0.01000 
      nan       nan     nan       nan       nan     nan      3946         1 0.01000 
      nan       nan     nan       nan       nan     nan      3951         1 0.01000 
      nan       nan     nan       nan       nan     nan      4014         1 0.01000 
      nan       nan     nan       nan       nan     nan      4021         1 0.01000 
      nan       nan     nan       nan       nan     nan      4038         1 0.01000 
      nan       nan     nan       nan       nan     nan      4626         1 0.01000 
      nan       nan     nan       nan       nan     nan      4627         1 0.01000 
      nan       nan     nan       nan       nan     nan      4635         1 0.01000 
      nan       nan     nan       nan       nan     nan      4651         1 0.01000 
      nan       nan     nan       nan       nan     nan      4656         1 0.01000 
      nan       nan     nan       nan       nan     nan      4657         1 0.01000 
      nan       nan     nan       nan       nan     nan      4661         1 0.01000 
      nan       nan     nan       nan       nan     nan      4666         1 0.01000 
      nan       nan     nan       nan       nan     nan      4681         2 0.02000 
      nan       nan     nan       nan       nan     nan      4698         1 0.01000 
      nan       nan     nan       nan       nan     nan      4709         1 0.01000 
      nan       nan     nan       nan       nan     nan      4718         1 0.01000 
      nan       nan     nan       nan       nan     nan      4720         1 0.01000 
      nan       nan     nan       nan       nan     nan      4727         1 0.01000 
      nan       nan     nan       nan       nan     nan      4734         1 0.01000 
      nan       nan     nan       nan       nan     nan      4740         1 0.01000 
      nan       nan     nan       nan       nan     nan      4741         1 0.01000 
      nan       nan     nan       nan       nan     nan      4752         1 0.01000 
      nan       nan     nan       nan       nan     nan      4758         1 0.01000 
      nan       nan     nan       nan       nan     nan      4765         1 0.01000 
      nan       nan     nan       nan       nan     nan      4779         2 0.02000 
      nan       nan     nan       nan       nan     nan      4780         2 0.02000 
      nan       nan     nan       nan       nan     nan      4782         1 0.01000 
      nan       nan     nan       nan       nan     nan      4784         1 0.01000 
      nan       nan     nan       nan       nan     nan      4792         1 0.01000 
      nan       nan     nan       nan       nan     nan      4795         1 0.01000 
      nan       nan     nan       nan       nan     nan      4798         2 0.02000 
      nan       nan     nan       nan       nan     nan      4799         1 0.01000 
      nan       nan     nan       nan       nan     nan      4804         1 0.01000 
      nan       nan     nan       nan       nan     nan      4805         1 0.01000 
      nan       nan     nan       nan       nan     nan      4818         1 0.01000 
      nan       nan     nan       nan       nan     nan      4819         1 0.01000 
      nan       nan     nan       nan       nan     nan      4847         1 0.01000 
      nan       nan     nan       nan       nan     nan      4854         1 0.01000 
      nan       nan     nan       nan       nan     nan      4860         1 0.01000 
      nan       nan     nan       nan       nan     nan      4868         1 0.01000 
      nan       nan     nan       nan       nan     nan      5070         1 0.01000 
      nan       nan     nan       nan       nan     nan      5101         1 0.01000 
      nan       nan     nan       nan       nan     nan      6986         1 0.01000 
      nan       nan     nan       nan       nan     nan      6998         1 0.01000 
      nan       nan     nan       nan       nan     nan      7054         1 0.01000 
      nan       nan     nan       nan       nan     nan      7090         1 0.01000 
      nan       nan     nan       nan       nan     nan      7152         1 0.01000 
      nan       nan     nan       nan       nan     nan      7872         1 0.01000 
      nan       nan     nan       nan       nan     nan      7932         1 0.01000 
      nan       nan     nan       nan       nan     nan      7943         1 0.01000 
      nan       nan     nan       nan       nan     nan      7974         1 0.01000 
      nan       nan     nan       nan       nan     nan      8046         1 0.01000 
      nan       nan     nan       nan       nan     nan      8130         1 0.01000 
      nan       nan     nan       nan       nan     nan      8138         1 0.01000 
      nan       nan     nan       nan       nan     nan      8848         1 0.01000 
      nan       nan     nan       nan       nan     nan      8914         1 0.01000 
      nan       nan     nan       nan       nan     nan      8946         1 0.01000 
      nan       nan     nan       nan       nan     nan      9000         1 0.01000 
      nan       nan     nan       nan       nan     nan      9014         1 0.01000 
      nan       nan     nan       nan       nan     nan      9018         1 0.01000 
      nan       nan     nan       nan       nan     nan      9082         1 0.01000 
      nan       nan     nan       nan       nan     nan     10017         1 0.01000 
      nan       nan     nan       nan       nan     nan     10034         1 0.01000 
      nan       nan     nan       nan       nan     nan     12137         1 0.01000 
      nan       nan     nan       nan       nan     nan     14906         1 0.01000 
      nan       nan     nan       nan       nan     nan     16002         1 0.01000 
      nan       nan     nan       nan       nan     nan     16029         1 0.01000 
      nan       nan     nan       nan       nan     nan     16931         1 0.01000 
      nan       nan     nan       nan       nan     nan     17025         1 0.01000 
      nan       nan     nan       nan       nan     nan     17061         1 0.01000 
      nan       nan     nan       nan       nan     nan     19907         1 0.01000 
      nan       nan     nan       nan       nan     nan     24066         1 0.01000 
