#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p4_a5_h5_min_sequential_fr0.00_seed13.2026.03.14.14.29_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan       564         4 0.00533 
      nan       nan     nan       nan       nan     nan       565         1 0.00133 
      nan       nan     nan       nan       nan     nan       566         2 0.00267 
      nan       nan     nan       nan       nan     nan       568         1 0.00133 
      nan       nan     nan       nan       nan     nan       569         2 0.00267 
      nan       nan     nan       nan       nan     nan       573         1 0.00133 
      nan       nan     nan       nan       nan     nan       574         2 0.00267 
      nan       nan     nan       nan       nan     nan       576         1 0.00133 
      nan       nan     nan       nan       nan     nan       577         1 0.00133 
      nan       nan     nan       nan       nan     nan       579         1 0.00133 
      nan       nan     nan       nan       nan     nan       581         2 0.00267 
      nan       nan     nan       nan       nan     nan       582         1 0.00133 
      nan       nan     nan       nan       nan     nan       585         2 0.00267 
      nan       nan     nan       nan       nan     nan       586         1 0.00133 
      nan       nan     nan       nan       nan     nan       589         1 0.00133 
      nan       nan     nan       nan       nan     nan       591         1 0.00133 
      nan       nan     nan       nan       nan     nan       594         2 0.00267 
      nan       nan     nan       nan       nan     nan       596         1 0.00133 
      nan       nan     nan       nan       nan     nan       597         1 0.00133 
      nan       nan     nan       nan       nan     nan       598         1 0.00133 
      nan       nan     nan       nan       nan     nan       599         1 0.00133 
      nan       nan     nan       nan       nan     nan       601         1 0.00133 
      nan       nan     nan       nan       nan     nan       604         2 0.00267 
      nan       nan     nan       nan       nan     nan       605         1 0.00133 
      nan       nan     nan       nan       nan     nan       607         2 0.00267 
      nan       nan     nan       nan       nan     nan       608         1 0.00133 
      nan       nan     nan       nan       nan     nan       609         1 0.00133 
      nan       nan     nan       nan       nan     nan       610         1 0.00133 
      nan       nan     nan       nan       nan     nan       611         1 0.00133 
      nan       nan     nan       nan       nan     nan       613         1 0.00133 
      nan       nan     nan       nan       nan     nan       616         1 0.00133 
      nan       nan     nan       nan       nan     nan       621         2 0.00267 
      nan       nan     nan       nan       nan     nan       624         1 0.00133 
      nan       nan     nan       nan       nan     nan       626         1 0.00133 
      nan       nan     nan       nan       nan     nan       629         1 0.00133 
      nan       nan     nan       nan       nan     nan       630         1 0.00133 
      nan       nan     nan       nan       nan     nan       631         1 0.00133 
      nan       nan     nan       nan       nan     nan       632         1 0.00133 
      nan       nan     nan       nan       nan     nan       634         1 0.00133 
      nan       nan     nan       nan       nan     nan       635         1 0.00133 
      nan       nan     nan       nan       nan     nan       636         1 0.00133 
      nan       nan     nan       nan       nan     nan       638         1 0.00133 
      nan       nan     nan       nan       nan     nan       639         2 0.00267 
      nan       nan     nan       nan       nan     nan       640         1 0.00133 
      nan       nan     nan       nan       nan     nan       642         1 0.00133 
      nan       nan     nan       nan       nan     nan       643         1 0.00133 
      nan       nan     nan       nan       nan     nan       645         1 0.00133 
      nan       nan     nan       nan       nan     nan       653         1 0.00133 
      nan       nan     nan       nan       nan     nan       655         1 0.00133 
      nan       nan     nan       nan       nan     nan       656         1 0.00133 
      nan       nan     nan       nan       nan     nan       658         2 0.00267 
      nan       nan     nan       nan       nan     nan       664         2 0.00267 
      nan       nan     nan       nan       nan     nan       665         1 0.00133 
      nan       nan     nan       nan       nan     nan       669         1 0.00133 
      nan       nan     nan       nan       nan     nan       671         1 0.00133 
      nan       nan     nan       nan       nan     nan       672         1 0.00133 
      nan       nan     nan       nan       nan     nan       673         1 0.00133 
      nan       nan     nan       nan       nan     nan       674         2 0.00267 
      nan       nan     nan       nan       nan     nan       680         1 0.00133 
      nan       nan     nan       nan       nan     nan       682         1 0.00133 
      nan       nan     nan       nan       nan     nan       684         1 0.00133 
      nan       nan     nan       nan       nan     nan       685         1 0.00133 
      nan       nan     nan       nan       nan     nan       686         1 0.00133 
      nan       nan     nan       nan       nan     nan       690         1 0.00133 
      nan       nan     nan       nan       nan     nan       691         1 0.00133 
      nan       nan     nan       nan       nan     nan       692         2 0.00267 
      nan       nan     nan       nan       nan     nan       695         1 0.00133 
      nan       nan     nan       nan       nan     nan       697         2 0.00267 
      nan       nan     nan       nan       nan     nan       700         1 0.00133 
      nan       nan     nan       nan       nan     nan       703         1 0.00133 
      nan       nan     nan       nan       nan     nan       707         1 0.00133 
      nan       nan     nan       nan       nan     nan       711         1 0.00133 
      nan       nan     nan       nan       nan     nan       712         1 0.00133 
      nan       nan     nan       nan       nan     nan       713         1 0.00133 
      nan       nan     nan       nan       nan     nan       716         1 0.00133 
      nan       nan     nan       nan       nan     nan       717         2 0.00267 
      nan       nan     nan       nan       nan     nan       719         1 0.00133 
      nan       nan     nan       nan       nan     nan       722         1 0.00133 
      nan       nan     nan       nan       nan     nan       729         1 0.00133 
      nan       nan     nan       nan       nan     nan       737         1 0.00133 
      nan       nan     nan       nan       nan     nan       738         1 0.00133 
      nan       nan     nan       nan       nan     nan       746         1 0.00133 
      nan       nan     nan       nan       nan     nan       760         1 0.00133 
      nan       nan     nan       nan       nan     nan       762         1 0.00133 
      nan       nan     nan       nan       nan     nan       767         1 0.00133 
      nan       nan     nan       nan       nan     nan       773         1 0.00133 
      nan       nan     nan       nan       nan     nan       774         1 0.00133 
      nan       nan     nan       nan       nan     nan       785         1 0.00133 
      nan       nan     nan       nan       nan     nan       803         1 0.00133 
      nan       nan     nan       nan       nan     nan       804         1 0.00133 
      nan       nan     nan       nan       nan     nan       816         1 0.00133 
      nan       nan     nan       nan       nan     nan       822         1 0.00133 
      nan       nan     nan       nan       nan     nan       825         1 0.00133 
      nan       nan     nan       nan       nan     nan       827         1 0.00133 
      nan       nan     nan       nan       nan     nan       836         1 0.00133 
      nan       nan     nan       nan       nan     nan       837         1 0.00133 
      nan       nan     nan       nan       nan     nan       838         1 0.00133 
      nan       nan     nan       nan       nan     nan       846         1 0.00133 
      nan       nan     nan       nan       nan     nan       864         1 0.00133 
      nan       nan     nan       nan       nan     nan       866         1 0.00133 
      nan       nan     nan       nan       nan     nan       885         1 0.00133 
      nan       nan     nan       nan       nan     nan       890         1 0.00133 
      nan       nan     nan       nan       nan     nan       892         1 0.00133 
      nan       nan     nan       nan       nan     nan       894         1 0.00133 
      nan       nan     nan       nan       nan     nan       913         1 0.00133 
      nan       nan     nan       nan       nan     nan       969         1 0.00133 
      nan       nan     nan       nan       nan     nan       972         2 0.00267 
      nan       nan     nan       nan       nan     nan      1005         1 0.00133 
      nan       nan     nan       nan       nan     nan      1094         1 0.00133 
      nan       nan     nan       nan       nan     nan      1097         1 0.00133 
      nan       nan     nan       nan       nan     nan      1109         1 0.00133 
      nan       nan     nan       nan       nan     nan      1124         1 0.00133 
      nan       nan     nan       nan       nan     nan      1141         1 0.00133 
      nan       nan     nan       nan       nan     nan      1166         1 0.00133 
      nan       nan     nan       nan       nan     nan      1181         1 0.00133 
      nan       nan     nan       nan       nan     nan      1210         1 0.00133 
      nan       nan     nan       nan       nan     nan      1238         1 0.00133 
      nan       nan     nan       nan       nan     nan      1249         1 0.00133 
      nan       nan     nan       nan       nan     nan      1256         1 0.00133 
      nan       nan     nan       nan       nan     nan      1296         1 0.00133 
      nan       nan     nan       nan       nan     nan      1337         1 0.00133 
      nan       nan     nan       nan       nan     nan      1345         1 0.00133 
