#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./megafly_p4_a8_h4_min_sequential_fr0.00_seed42.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan       404         2 0.00147 
      nan       nan     nan       nan       nan     nan       405         4 0.00294 
      nan       nan     nan       nan       nan     nan       406         1 0.00074 
      nan       nan     nan       nan       nan     nan       407         1 0.00074 
      nan       nan     nan       nan       nan     nan       408         3 0.00221 
      nan       nan     nan       nan       nan     nan       409         3 0.00221 
      nan       nan     nan       nan       nan     nan       411         1 0.00074 
      nan       nan     nan       nan       nan     nan       412         6 0.00441 
      nan       nan     nan       nan       nan     nan       413         1 0.00074 
      nan       nan     nan       nan       nan     nan       414         1 0.00074 
      nan       nan     nan       nan       nan     nan       415         2 0.00147 
      nan       nan     nan       nan       nan     nan       416         1 0.00074 
      nan       nan     nan       nan       nan     nan       417         3 0.00221 
      nan       nan     nan       nan       nan     nan       418         2 0.00147 
      nan       nan     nan       nan       nan     nan       419         1 0.00074 
      nan       nan     nan       nan       nan     nan       420         2 0.00147 
      nan       nan     nan       nan       nan     nan       421         1 0.00074 
      nan       nan     nan       nan       nan     nan       422         2 0.00147 
      nan       nan     nan       nan       nan     nan       423         3 0.00221 
      nan       nan     nan       nan       nan     nan       425         2 0.00147 
      nan       nan     nan       nan       nan     nan       426         2 0.00147 
      nan       nan     nan       nan       nan     nan       427         1 0.00074 
      nan       nan     nan       nan       nan     nan       429         2 0.00147 
      nan       nan     nan       nan       nan     nan       432         1 0.00074 
      nan       nan     nan       nan       nan     nan       433         1 0.00074 
      nan       nan     nan       nan       nan     nan       434         1 0.00074 
      nan       nan     nan       nan       nan     nan       436         1 0.00074 
      nan       nan     nan       nan       nan     nan       439         4 0.00294 
      nan       nan     nan       nan       nan     nan       440         3 0.00221 
      nan       nan     nan       nan       nan     nan       443         1 0.00074 
      nan       nan     nan       nan       nan     nan       449         1 0.00074 
      nan       nan     nan       nan       nan     nan       450         1 0.00074 
      nan       nan     nan       nan       nan     nan       451         2 0.00147 
      nan       nan     nan       nan       nan     nan       453         1 0.00074 
