#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./megafly_p2_a4_h2_min_sequential_fr0.00_seed42.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
        0      4989 0.04989         0      4989 0.04989      3836         1 0.01000 
        1     95011 0.95011         2      4902 0.04902      3874         1 0.01000 
      nan       nan     nan         4      9991 0.09991      3903         1 0.01000 
      nan       nan     nan         5     80118 0.80118      3913         1 0.01000 
      nan       nan     nan       nan       nan     nan      3926         1 0.01000 
      nan       nan     nan       nan       nan     nan      3929         1 0.01000 
      nan       nan     nan       nan       nan     nan      3932         1 0.01000 
      nan       nan     nan       nan       nan     nan      3936         1 0.01000 
      nan       nan     nan       nan       nan     nan      3938         1 0.01000 
      nan       nan     nan       nan       nan     nan      3940         1 0.01000 
      nan       nan     nan       nan       nan     nan      3943         1 0.01000 
      nan       nan     nan       nan       nan     nan      3946         1 0.01000 
      nan       nan     nan       nan       nan     nan      3947         1 0.01000 
      nan       nan     nan       nan       nan     nan      3965         1 0.01000 
      nan       nan     nan       nan       nan     nan      3966         1 0.01000 
      nan       nan     nan       nan       nan     nan      3975         1 0.01000 
      nan       nan     nan       nan       nan     nan      3985         1 0.01000 
      nan       nan     nan       nan       nan     nan      3986         1 0.01000 
      nan       nan     nan       nan       nan     nan      4000         1 0.01000 
      nan       nan     nan       nan       nan     nan      4004         1 0.01000 
      nan       nan     nan       nan       nan     nan      4014         1 0.01000 
      nan       nan     nan       nan       nan     nan      4015         1 0.01000 
      nan       nan     nan       nan       nan     nan      4017         1 0.01000 
      nan       nan     nan       nan       nan     nan      4018         1 0.01000 
      nan       nan     nan       nan       nan     nan      4024         1 0.01000 
      nan       nan     nan       nan       nan     nan      4031         1 0.01000 
      nan       nan     nan       nan       nan     nan      4033         1 0.01000 
      nan       nan     nan       nan       nan     nan      4040         1 0.01000 
      nan       nan     nan       nan       nan     nan      4057         1 0.01000 
      nan       nan     nan       nan       nan     nan      4060         1 0.01000 
      nan       nan     nan       nan       nan     nan      4069         1 0.01000 
      nan       nan     nan       nan       nan     nan      4071         1 0.01000 
      nan       nan     nan       nan       nan     nan      4074         1 0.01000 
      nan       nan     nan       nan       nan     nan      4080         1 0.01000 
      nan       nan     nan       nan       nan     nan      4084         1 0.01000 
      nan       nan     nan       nan       nan     nan      4091         1 0.01000 
      nan       nan     nan       nan       nan     nan      4098         1 0.01000 
      nan       nan     nan       nan       nan     nan      4118         1 0.01000 
      nan       nan     nan       nan       nan     nan      4122         1 0.01000 
      nan       nan     nan       nan       nan     nan      4142         1 0.01000 
      nan       nan     nan       nan       nan     nan      4592         1 0.01000 
      nan       nan     nan       nan       nan     nan      4634         1 0.01000 
      nan       nan     nan       nan       nan     nan      4642         1 0.01000 
      nan       nan     nan       nan       nan     nan      4664         1 0.01000 
      nan       nan     nan       nan       nan     nan      4695         1 0.01000 
      nan       nan     nan       nan       nan     nan      4698         1 0.01000 
      nan       nan     nan       nan       nan     nan      4704         2 0.02000 
      nan       nan     nan       nan       nan     nan      4708         1 0.01000 
      nan       nan     nan       nan       nan     nan      4713         2 0.02000 
      nan       nan     nan       nan       nan     nan      4715         1 0.01000 
      nan       nan     nan       nan       nan     nan      4719         1 0.01000 
      nan       nan     nan       nan       nan     nan      4725         1 0.01000 
      nan       nan     nan       nan       nan     nan      4730         1 0.01000 
      nan       nan     nan       nan       nan     nan      4731         1 0.01000 
      nan       nan     nan       nan       nan     nan      4735         1 0.01000 
      nan       nan     nan       nan       nan     nan      4740         1 0.01000 
      nan       nan     nan       nan       nan     nan      4745         1 0.01000 
      nan       nan     nan       nan       nan     nan      4746         1 0.01000 
      nan       nan     nan       nan       nan     nan      4747         1 0.01000 
      nan       nan     nan       nan       nan     nan      4748         1 0.01000 
      nan       nan     nan       nan       nan     nan      4762         2 0.02000 
      nan       nan     nan       nan       nan     nan      4763         1 0.01000 
      nan       nan     nan       nan       nan     nan      4766         1 0.01000 
      nan       nan     nan       nan       nan     nan      4767         1 0.01000 
      nan       nan     nan       nan       nan     nan      4779         2 0.02000 
      nan       nan     nan       nan       nan     nan      4783         1 0.01000 
      nan       nan     nan       nan       nan     nan      4788         1 0.01000 
      nan       nan     nan       nan       nan     nan      4801         1 0.01000 
      nan       nan     nan       nan       nan     nan      4810         1 0.01000 
      nan       nan     nan       nan       nan     nan      4822         1 0.01000 
      nan       nan     nan       nan       nan     nan      4826         2 0.02000 
      nan       nan     nan       nan       nan     nan      4828         1 0.01000 
      nan       nan     nan       nan       nan     nan      4846         1 0.01000 
      nan       nan     nan       nan       nan     nan      4848         1 0.01000 
