#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p4_a5_h5_min_sequential_fr0.00_seed99.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan       554         1 0.00133 
      nan       nan     nan       nan       nan     nan       555         1 0.00133 
      nan       nan     nan       nan       nan     nan       556         2 0.00267 
      nan       nan     nan       nan       nan     nan       557         3 0.00400 
      nan       nan     nan       nan       nan     nan       558         2 0.00267 
      nan       nan     nan       nan       nan     nan       559         1 0.00133 
      nan       nan     nan       nan       nan     nan       560         2 0.00267 
      nan       nan     nan       nan       nan     nan       562         1 0.00133 
      nan       nan     nan       nan       nan     nan       563         2 0.00267 
      nan       nan     nan       nan       nan     nan       564         3 0.00400 
      nan       nan     nan       nan       nan     nan       565         2 0.00267 
      nan       nan     nan       nan       nan     nan       566         1 0.00133 
      nan       nan     nan       nan       nan     nan       567         1 0.00133 
      nan       nan     nan       nan       nan     nan       568         2 0.00267 
      nan       nan     nan       nan       nan     nan       570         1 0.00133 
      nan       nan     nan       nan       nan     nan       571         1 0.00133 
      nan       nan     nan       nan       nan     nan       574         1 0.00133 
      nan       nan     nan       nan       nan     nan       575         1 0.00133 
      nan       nan     nan       nan       nan     nan       581         2 0.00267 
      nan       nan     nan       nan       nan     nan       584         1 0.00133 
      nan       nan     nan       nan       nan     nan       585         1 0.00133 
      nan       nan     nan       nan       nan     nan       598         1 0.00133 
