#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p4_a5_h5_min_sequential_fr0.00_seed13.2026.03.12.11.24_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan       412         3 0.00400 
      nan       nan     nan       nan       nan     nan       413         6 0.00800 
      nan       nan     nan       nan       nan     nan       414         2 0.00267 
      nan       nan     nan       nan       nan     nan       415         5 0.00667 
      nan       nan     nan       nan       nan     nan       416         3 0.00400 
      nan       nan     nan       nan       nan     nan       417         3 0.00400 
      nan       nan     nan       nan       nan     nan       419         2 0.00267 
      nan       nan     nan       nan       nan     nan       421         2 0.00267 
      nan       nan     nan       nan       nan     nan       422         3 0.00400 
      nan       nan     nan       nan       nan     nan       423         2 0.00267 
      nan       nan     nan       nan       nan     nan       425         5 0.00667 
      nan       nan     nan       nan       nan     nan       426         2 0.00267 
      nan       nan     nan       nan       nan     nan       427         2 0.00267 
      nan       nan     nan       nan       nan     nan       429         1 0.00133 
      nan       nan     nan       nan       nan     nan       430         2 0.00267 
      nan       nan     nan       nan       nan     nan       431         1 0.00133 
      nan       nan     nan       nan       nan     nan       433         1 0.00133 
      nan       nan     nan       nan       nan     nan       434         2 0.00267 
      nan       nan     nan       nan       nan     nan       436         1 0.00133 
      nan       nan     nan       nan       nan     nan       437         1 0.00133 
      nan       nan     nan       nan       nan     nan       438         1 0.00133 
      nan       nan     nan       nan       nan     nan       439         1 0.00133 
      nan       nan     nan       nan       nan     nan       440         1 0.00133 
      nan       nan     nan       nan       nan     nan       443         1 0.00133 
      nan       nan     nan       nan       nan     nan       444         1 0.00133 
      nan       nan     nan       nan       nan     nan       445         2 0.00267 
      nan       nan     nan       nan       nan     nan       446         1 0.00133 
      nan       nan     nan       nan       nan     nan       448         3 0.00400 
      nan       nan     nan       nan       nan     nan       449         1 0.00133 
      nan       nan     nan       nan       nan     nan       450         1 0.00133 
      nan       nan     nan       nan       nan     nan       451         1 0.00133 
      nan       nan     nan       nan       nan     nan       452         1 0.00133 
      nan       nan     nan       nan       nan     nan       458         3 0.00400 
      nan       nan     nan       nan       nan     nan       459         2 0.00267 
      nan       nan     nan       nan       nan     nan       460         3 0.00400 
      nan       nan     nan       nan       nan     nan       461         4 0.00533 
      nan       nan     nan       nan       nan     nan       462         3 0.00400 
      nan       nan     nan       nan       nan     nan       463         2 0.00267 
      nan       nan     nan       nan       nan     nan       464         3 0.00400 
      nan       nan     nan       nan       nan     nan       465         6 0.00800 
      nan       nan     nan       nan       nan     nan       466         4 0.00533 
      nan       nan     nan       nan       nan     nan       467         2 0.00267 
      nan       nan     nan       nan       nan     nan       468         5 0.00667 
      nan       nan     nan       nan       nan     nan       469         5 0.00667 
      nan       nan     nan       nan       nan     nan       470         5 0.00667 
      nan       nan     nan       nan       nan     nan       471         1 0.00133 
      nan       nan     nan       nan       nan     nan       472         1 0.00133 
      nan       nan     nan       nan       nan     nan       473         5 0.00667 
      nan       nan     nan       nan       nan     nan       474         3 0.00400 
      nan       nan     nan       nan       nan     nan       475         7 0.00933 
      nan       nan     nan       nan       nan     nan       476         6 0.00800 
      nan       nan     nan       nan       nan     nan       477         3 0.00400 
      nan       nan     nan       nan       nan     nan       478         4 0.00533 
      nan       nan     nan       nan       nan     nan       479         8 0.01067 
      nan       nan     nan       nan       nan     nan       480         2 0.00267 
      nan       nan     nan       nan       nan     nan       482         4 0.00533 
      nan       nan     nan       nan       nan     nan       483         5 0.00667 
      nan       nan     nan       nan       nan     nan       484         9 0.01200 
      nan       nan     nan       nan       nan     nan       485         9 0.01200 
      nan       nan     nan       nan       nan     nan       486         2 0.00267 
      nan       nan     nan       nan       nan     nan       487         8 0.01067 
      nan       nan     nan       nan       nan     nan       488         8 0.01067 
      nan       nan     nan       nan       nan     nan       489         8 0.01067 
      nan       nan     nan       nan       nan     nan       490         7 0.00933 
      nan       nan     nan       nan       nan     nan       491         6 0.00800 
      nan       nan     nan       nan       nan     nan       492         8 0.01067 
      nan       nan     nan       nan       nan     nan       493         9 0.01200 
      nan       nan     nan       nan       nan     nan       494         3 0.00400 
      nan       nan     nan       nan       nan     nan       495         8 0.01067 
      nan       nan     nan       nan       nan     nan       496         5 0.00667 
      nan       nan     nan       nan       nan     nan       497        11 0.01467 
      nan       nan     nan       nan       nan     nan       498        11 0.01467 
      nan       nan     nan       nan       nan     nan       499         4 0.00533 
      nan       nan     nan       nan       nan     nan       500         2 0.00267 
      nan       nan     nan       nan       nan     nan       501         5 0.00667 
      nan       nan     nan       nan       nan     nan       502        14 0.01867 
      nan       nan     nan       nan       nan     nan       503         4 0.00533 
      nan       nan     nan       nan       nan     nan       504         4 0.00533 
      nan       nan     nan       nan       nan     nan       505         4 0.00533 
      nan       nan     nan       nan       nan     nan       506         8 0.01067 
      nan       nan     nan       nan       nan     nan       507        10 0.01333 
      nan       nan     nan       nan       nan     nan       508         3 0.00400 
      nan       nan     nan       nan       nan     nan       509         9 0.01200 
      nan       nan     nan       nan       nan     nan       510         5 0.00667 
      nan       nan     nan       nan       nan     nan       511         4 0.00533 
      nan       nan     nan       nan       nan     nan       512         6 0.00800 
      nan       nan     nan       nan       nan     nan       513         2 0.00267 
      nan       nan     nan       nan       nan     nan       514         9 0.01200 
      nan       nan     nan       nan       nan     nan       515         7 0.00933 
      nan       nan     nan       nan       nan     nan       516         1 0.00133 
      nan       nan     nan       nan       nan     nan       517         7 0.00933 
      nan       nan     nan       nan       nan     nan       518         3 0.00400 
      nan       nan     nan       nan       nan     nan       519         4 0.00533 
      nan       nan     nan       nan       nan     nan       520         6 0.00800 
      nan       nan     nan       nan       nan     nan       521         1 0.00133 
      nan       nan     nan       nan       nan     nan       522         3 0.00400 
      nan       nan     nan       nan       nan     nan       523         5 0.00667 
      nan       nan     nan       nan       nan     nan       524         3 0.00400 
      nan       nan     nan       nan       nan     nan       525         3 0.00400 
      nan       nan     nan       nan       nan     nan       526         2 0.00267 
      nan       nan     nan       nan       nan     nan       527         4 0.00533 
      nan       nan     nan       nan       nan     nan       528         6 0.00800 
      nan       nan     nan       nan       nan     nan       529         4 0.00533 
      nan       nan     nan       nan       nan     nan       530         2 0.00267 
      nan       nan     nan       nan       nan     nan       532         2 0.00267 
      nan       nan     nan       nan       nan     nan       534         2 0.00267 
      nan       nan     nan       nan       nan     nan       535         4 0.00533 
      nan       nan     nan       nan       nan     nan       536         1 0.00133 
      nan       nan     nan       nan       nan     nan       537         3 0.00400 
      nan       nan     nan       nan       nan     nan       538         1 0.00133 
      nan       nan     nan       nan       nan     nan       539         2 0.00267 
      nan       nan     nan       nan       nan     nan       540         1 0.00133 
      nan       nan     nan       nan       nan     nan       541         1 0.00133 
      nan       nan     nan       nan       nan     nan       542         1 0.00133 
      nan       nan     nan       nan       nan     nan       545         1 0.00133 
      nan       nan     nan       nan       nan     nan       548         1 0.00133 
      nan       nan     nan       nan       nan     nan       549         1 0.00133 
      nan       nan     nan       nan       nan     nan       550         1 0.00133 
      nan       nan     nan       nan       nan     nan       551         1 0.00133 
      nan       nan     nan       nan       nan     nan       553         1 0.00133 
      nan       nan     nan       nan       nan     nan       558         1 0.00133 
      nan       nan     nan       nan       nan     nan       560         1 0.00133 
      nan       nan     nan       nan       nan     nan       561         2 0.00267 
      nan       nan     nan       nan       nan     nan       569         1 0.00133 
      nan       nan     nan       nan       nan     nan       763         1 0.00133 
      nan       nan     nan       nan       nan     nan       768         1 0.00133 
      nan       nan     nan       nan       nan     nan       769         1 0.00133 
      nan       nan     nan       nan       nan     nan       772         1 0.00133 
      nan       nan     nan       nan       nan     nan       790         1 0.00133 
      nan       nan     nan       nan       nan     nan       791         1 0.00133 
      nan       nan     nan       nan       nan     nan       792         1 0.00133 
      nan       nan     nan       nan       nan     nan       795         1 0.00133 
      nan       nan     nan       nan       nan     nan       799         1 0.00133 
      nan       nan     nan       nan       nan     nan       801         1 0.00133 
      nan       nan     nan       nan       nan     nan       803         1 0.00133 
      nan       nan     nan       nan       nan     nan       804         1 0.00133 
      nan       nan     nan       nan       nan     nan       806         1 0.00133 
      nan       nan     nan       nan       nan     nan       810         3 0.00400 
      nan       nan     nan       nan       nan     nan       811         1 0.00133 
      nan       nan     nan       nan       nan     nan       812         1 0.00133 
      nan       nan     nan       nan       nan     nan       813         1 0.00133 
      nan       nan     nan       nan       nan     nan       814         1 0.00133 
      nan       nan     nan       nan       nan     nan       815         3 0.00400 
      nan       nan     nan       nan       nan     nan       818         1 0.00133 
      nan       nan     nan       nan       nan     nan       820         1 0.00133 
      nan       nan     nan       nan       nan     nan       821         1 0.00133 
      nan       nan     nan       nan       nan     nan       822         2 0.00267 
      nan       nan     nan       nan       nan     nan       827         2 0.00267 
      nan       nan     nan       nan       nan     nan       828         2 0.00267 
      nan       nan     nan       nan       nan     nan       829         1 0.00133 
      nan       nan     nan       nan       nan     nan       830         1 0.00133 
      nan       nan     nan       nan       nan     nan       831         2 0.00267 
      nan       nan     nan       nan       nan     nan       833         1 0.00133 
      nan       nan     nan       nan       nan     nan       834         1 0.00133 
      nan       nan     nan       nan       nan     nan       835         1 0.00133 
      nan       nan     nan       nan       nan     nan       836         1 0.00133 
      nan       nan     nan       nan       nan     nan       837         1 0.00133 
      nan       nan     nan       nan       nan     nan       838         1 0.00133 
      nan       nan     nan       nan       nan     nan       839         1 0.00133 
      nan       nan     nan       nan       nan     nan       840         1 0.00133 
      nan       nan     nan       nan       nan     nan       841         2 0.00267 
      nan       nan     nan       nan       nan     nan       843         3 0.00400 
      nan       nan     nan       nan       nan     nan       845         2 0.00267 
      nan       nan     nan       nan       nan     nan       846         1 0.00133 
      nan       nan     nan       nan       nan     nan       847         3 0.00400 
      nan       nan     nan       nan       nan     nan       848         1 0.00133 
      nan       nan     nan       nan       nan     nan       849         2 0.00267 
      nan       nan     nan       nan       nan     nan       850         3 0.00400 
      nan       nan     nan       nan       nan     nan       851         1 0.00133 
      nan       nan     nan       nan       nan     nan       852         1 0.00133 
      nan       nan     nan       nan       nan     nan       853         2 0.00267 
      nan       nan     nan       nan       nan     nan       854         2 0.00267 
      nan       nan     nan       nan       nan     nan       855         1 0.00133 
      nan       nan     nan       nan       nan     nan       858         3 0.00400 
      nan       nan     nan       nan       nan     nan       859         1 0.00133 
      nan       nan     nan       nan       nan     nan       860         3 0.00400 
      nan       nan     nan       nan       nan     nan       861         1 0.00133 
      nan       nan     nan       nan       nan     nan       863         1 0.00133 
      nan       nan     nan       nan       nan     nan       865         2 0.00267 
      nan       nan     nan       nan       nan     nan       866         1 0.00133 
      nan       nan     nan       nan       nan     nan       867         1 0.00133 
      nan       nan     nan       nan       nan     nan       868         1 0.00133 
      nan       nan     nan       nan       nan     nan       870         2 0.00267 
      nan       nan     nan       nan       nan     nan       873         2 0.00267 
      nan       nan     nan       nan       nan     nan       875         2 0.00267 
      nan       nan     nan       nan       nan     nan       877         1 0.00133 
      nan       nan     nan       nan       nan     nan       878         3 0.00400 
      nan       nan     nan       nan       nan     nan       882         1 0.00133 
      nan       nan     nan       nan       nan     nan       888         1 0.00133 
      nan       nan     nan       nan       nan     nan       896         1 0.00133 
      nan       nan     nan       nan       nan     nan       899         1 0.00133 
      nan       nan     nan       nan       nan     nan       900         1 0.00133 
      nan       nan     nan       nan       nan     nan       907         1 0.00133 
      nan       nan     nan       nan       nan     nan       913         1 0.00133 
      nan       nan     nan       nan       nan     nan       914         1 0.00133 
      nan       nan     nan       nan       nan     nan       915         1 0.00133 
      nan       nan     nan       nan       nan     nan       918         1 0.00133 
      nan       nan     nan       nan       nan     nan       931         1 0.00133 
      nan       nan     nan       nan       nan     nan       940         1 0.00133 
      nan       nan     nan       nan       nan     nan       948         1 0.00133 
      nan       nan     nan       nan       nan     nan       952         1 0.00133 
      nan       nan     nan       nan       nan     nan       956         1 0.00133 
      nan       nan     nan       nan       nan     nan       963         1 0.00133 
      nan       nan     nan       nan       nan     nan       965         1 0.00133 
      nan       nan     nan       nan       nan     nan       970         2 0.00267 
      nan       nan     nan       nan       nan     nan       971         2 0.00267 
      nan       nan     nan       nan       nan     nan       972         1 0.00133 
      nan       nan     nan       nan       nan     nan       977         1 0.00133 
      nan       nan     nan       nan       nan     nan       981         1 0.00133 
      nan       nan     nan       nan       nan     nan       982         1 0.00133 
      nan       nan     nan       nan       nan     nan       987         1 0.00133 
      nan       nan     nan       nan       nan     nan       988         2 0.00267 
      nan       nan     nan       nan       nan     nan       990         1 0.00133 
      nan       nan     nan       nan       nan     nan       994         2 0.00267 
      nan       nan     nan       nan       nan     nan       995         1 0.00133 
      nan       nan     nan       nan       nan     nan      1001         1 0.00133 
      nan       nan     nan       nan       nan     nan      1007         1 0.00133 
      nan       nan     nan       nan       nan     nan      1009         1 0.00133 
      nan       nan     nan       nan       nan     nan      1010         1 0.00133 
      nan       nan     nan       nan       nan     nan      1013         2 0.00267 
      nan       nan     nan       nan       nan     nan      1015         2 0.00267 
      nan       nan     nan       nan       nan     nan      1016         1 0.00133 
      nan       nan     nan       nan       nan     nan      1017         2 0.00267 
      nan       nan     nan       nan       nan     nan      1018         1 0.00133 
      nan       nan     nan       nan       nan     nan      1021         3 0.00400 
      nan       nan     nan       nan       nan     nan      1023         1 0.00133 
      nan       nan     nan       nan       nan     nan      1027         1 0.00133 
      nan       nan     nan       nan       nan     nan      1030         1 0.00133 
      nan       nan     nan       nan       nan     nan      1031         1 0.00133 
      nan       nan     nan       nan       nan     nan      1035         1 0.00133 
      nan       nan     nan       nan       nan     nan      1040         1 0.00133 
      nan       nan     nan       nan       nan     nan      1051         1 0.00133 
      nan       nan     nan       nan       nan     nan      1052         1 0.00133 
      nan       nan     nan       nan       nan     nan      1061         1 0.00133 
      nan       nan     nan       nan       nan     nan      1071         2 0.00267 
