#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./megafly_p2_a4_h2_min_sequential_fr0.00_seed13.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
        0      5028 0.05028         0      5028 0.05028      3893         1 0.01000 
        1     94972 0.94972         2      4883 0.04883      3906         1 0.01000 
      nan       nan     nan         4     10014 0.10014      3908         1 0.01000 
      nan       nan     nan         5     80075 0.80075      3922         1 0.01000 
      nan       nan     nan       nan       nan     nan      3925         1 0.01000 
      nan       nan     nan       nan       nan     nan      3946         2 0.02000 
      nan       nan     nan       nan       nan     nan      3951         1 0.01000 
      nan       nan     nan       nan       nan     nan      3954         1 0.01000 
      nan       nan     nan       nan       nan     nan      3956         1 0.01000 
      nan       nan     nan       nan       nan     nan      3961         1 0.01000 
      nan       nan     nan       nan       nan     nan      3968         1 0.01000 
      nan       nan     nan       nan       nan     nan      3969         1 0.01000 
      nan       nan     nan       nan       nan     nan      3971         1 0.01000 
      nan       nan     nan       nan       nan     nan      3990         1 0.01000 
      nan       nan     nan       nan       nan     nan      4002         1 0.01000 
      nan       nan     nan       nan       nan     nan      4004         1 0.01000 
      nan       nan     nan       nan       nan     nan      4005         1 0.01000 
      nan       nan     nan       nan       nan     nan      4007         1 0.01000 
      nan       nan     nan       nan       nan     nan      4010         2 0.02000 
      nan       nan     nan       nan       nan     nan      4014         1 0.01000 
      nan       nan     nan       nan       nan     nan      4016         1 0.01000 
      nan       nan     nan       nan       nan     nan      4021         2 0.02000 
      nan       nan     nan       nan       nan     nan      4025         1 0.01000 
      nan       nan     nan       nan       nan     nan      4028         1 0.01000 
      nan       nan     nan       nan       nan     nan      4030         1 0.01000 
      nan       nan     nan       nan       nan     nan      4037         1 0.01000 
      nan       nan     nan       nan       nan     nan      4038         1 0.01000 
      nan       nan     nan       nan       nan     nan      4040         1 0.01000 
      nan       nan     nan       nan       nan     nan      4044         1 0.01000 
      nan       nan     nan       nan       nan     nan      4056         1 0.01000 
      nan       nan     nan       nan       nan     nan      4065         1 0.01000 
      nan       nan     nan       nan       nan     nan      4073         1 0.01000 
      nan       nan     nan       nan       nan     nan      4081         1 0.01000 
      nan       nan     nan       nan       nan     nan      4089         1 0.01000 
      nan       nan     nan       nan       nan     nan      4100         2 0.02000 
      nan       nan     nan       nan       nan     nan      4140         1 0.01000 
      nan       nan     nan       nan       nan     nan      4626         1 0.01000 
      nan       nan     nan       nan       nan     nan      4627         1 0.01000 
      nan       nan     nan       nan       nan     nan      4635         1 0.01000 
      nan       nan     nan       nan       nan     nan      4651         1 0.01000 
      nan       nan     nan       nan       nan     nan      4656         1 0.01000 
      nan       nan     nan       nan       nan     nan      4657         1 0.01000 
      nan       nan     nan       nan       nan     nan      4661         1 0.01000 
