#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./megafly_p2_a4_h2_min_sequential_fr0.00_seed99.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
        0      4939 0.04939         0      4939 0.04939      3858         1 0.01000 
        1     95061 0.95061         2      4866 0.04866      3861         1 0.01000 
      nan       nan     nan         4     10220 0.10220      3893         1 0.01000 
      nan       nan     nan         5     79975 0.79975      3907         1 0.01000 
      nan       nan     nan       nan       nan     nan      3912         1 0.01000 
      nan       nan     nan       nan       nan     nan      3929         1 0.01000 
      nan       nan     nan       nan       nan     nan      3931         1 0.01000 
      nan       nan     nan       nan       nan     nan      3932         1 0.01000 
      nan       nan     nan       nan       nan     nan      3943         1 0.01000 
      nan       nan     nan       nan       nan     nan      3944         1 0.01000 
      nan       nan     nan       nan       nan     nan      3958         1 0.01000 
      nan       nan     nan       nan       nan     nan      3975         1 0.01000 
      nan       nan     nan       nan       nan     nan      3979         1 0.01000 
      nan       nan     nan       nan       nan     nan      3983         1 0.01000 
      nan       nan     nan       nan       nan     nan      3984         2 0.02000 
      nan       nan     nan       nan       nan     nan      3990         1 0.01000 
      nan       nan     nan       nan       nan     nan      3991         2 0.02000 
      nan       nan     nan       nan       nan     nan      3992         1 0.01000 
      nan       nan     nan       nan       nan     nan      3995         1 0.01000 
      nan       nan     nan       nan       nan     nan      4000         1 0.01000 
      nan       nan     nan       nan       nan     nan      4003         1 0.01000 
      nan       nan     nan       nan       nan     nan      4004         1 0.01000 
      nan       nan     nan       nan       nan     nan      4017         2 0.02000 
      nan       nan     nan       nan       nan     nan      4024         1 0.01000 
      nan       nan     nan       nan       nan     nan      4026         1 0.01000 
      nan       nan     nan       nan       nan     nan      4031         1 0.01000 
      nan       nan     nan       nan       nan     nan      4036         1 0.01000 
      nan       nan     nan       nan       nan     nan      4041         2 0.02000 
      nan       nan     nan       nan       nan     nan      4051         1 0.01000 
      nan       nan     nan       nan       nan     nan      4060         1 0.01000 
      nan       nan     nan       nan       nan     nan      4066         1 0.01000 
      nan       nan     nan       nan       nan     nan      4079         1 0.01000 
      nan       nan     nan       nan       nan     nan      4080         1 0.01000 
      nan       nan     nan       nan       nan     nan      4097         1 0.01000 
      nan       nan     nan       nan       nan     nan      4099         1 0.01000 
      nan       nan     nan       nan       nan     nan      4142         1 0.01000 
      nan       nan     nan       nan       nan     nan      4580         2 0.02000 
      nan       nan     nan       nan       nan     nan      4602         1 0.01000 
